"DISTRICT","group.id","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","EXOTIC.CODE","OBSERVATION.COUNT","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","DURATION.MINUTES","EFFORT.DISTANCE.KM","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","month","day","year"
"Bagmati","S109957563","species","Barn Swallow","Hirundo rustica",NA,"6","Dhunkharka, Bagmati Province, NP (27.521, 85.476)","L19024732","P",27.52058,85.47613,"11:16:00","obsr2919865","S109957563","Traveling",35,0.64,2,1,5,14,2022
"Bagmati","S109957563","species","Common Cuckoo","Cuculus canorus",NA,"1","Dhunkharka, Bagmati Province, NP (27.521, 85.476)","L19024732","P",27.52058,85.47613,"11:16:00","obsr2919865","S109957563","Traveling",35,0.64,2,1,5,14,2022
"Bagmati","S109957563","species","Common Myna","Acridotheres tristis",NA,"6","Dhunkharka, Bagmati Province, NP (27.521, 85.476)","L19024732","P",27.52058,85.47613,"11:16:00","obsr2919865","S109957563","Traveling",35,0.64,2,1,5,14,2022
"Bagmati","S109957563","species","House Crow","Corvus splendens",NA,"4","Dhunkharka, Bagmati Province, NP (27.521, 85.476)","L19024732","P",27.52058,85.47613,"11:16:00","obsr2919865","S109957563","Traveling",35,0.64,2,1,5,14,2022
"Bagmati","S109957563","species","House Sparrow","Passer domesticus",NA,"5","Dhunkharka, Bagmati Province, NP (27.521, 85.476)","L19024732","P",27.52058,85.47613,"11:16:00","obsr2919865","S109957563","Traveling",35,0.64,2,1,5,14,2022
"Bagmati","S109957563","species","Red-vented Bulbul","Pycnonotus cafer",NA,"2","Dhunkharka, Bagmati Province, NP (27.521, 85.476)","L19024732","P",27.52058,85.47613,"11:16:00","obsr2919865","S109957563","Traveling",35,0.64,2,1,5,14,2022
"Bagmati","S109957563","domestic","Rock Pigeon","Columba livia","N","7","Dhunkharka, Bagmati Province, NP (27.521, 85.476)","L19024732","P",27.52058,85.47613,"11:16:00","obsr2919865","S109957563","Traveling",35,0.64,2,1,5,14,2022
"Bagmati","S109957563","species","Himalayan Bulbul","Pycnonotus leucogenys",NA,"7","Dhunkharka, Bagmati Province, NP (27.521, 85.476)","L19024732","P",27.52058,85.47613,"11:16:00","obsr2919865","S109957563","Traveling",35,0.64,2,1,5,14,2022
"Gandaki","S109958367","species","Alexandrine Parakeet","Psittacula eupatria",NA,"7","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Asian Koel","Eudynamys scolopaceus",NA,"2","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Asian Pied Starling","Gracupica contra",NA,"3","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Barn Swallow","Hirundo rustica",NA,"4","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Baya Weaver","Ploceus philippinus",NA,"19","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Black-breasted Weaver","Ploceus benghalensis",NA,"3","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Black Drongo","Dicrurus macrocercus",NA,"2","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Black Kite","Milvus migrans",NA,"1","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Black-hooded Oriole","Oriolus xanthornus",NA,"2","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Cattle Egret","Bubulcus ibis",NA,"2","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Common Myna","Acridotheres tristis",NA,"9","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Common Tailorbird","Orthotomus sutorius",NA,"3","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Coppersmith Barbet","Psilopogon haemacephalus",NA,"2","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Greater Coucal","Centropus sinensis",NA,"2","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","House Crow","Corvus splendens",NA,"1","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","House Sparrow","Passer domesticus",NA,"2","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Jungle Myna","Acridotheres fuscus",NA,"2","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","issf","Large-billed Crow","Corvus macrorhynchos",NA,"1","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Long-tailed Shrike","Lanius schach",NA,"1","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Oriental Magpie-Robin","Copsychus saularis",NA,"3","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Scaly-breasted Munia","Lonchura punctulata",NA,"7","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Paddyfield Pipit","Anthus rufulus",NA,"2","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Red-vented Bulbul","Pycnonotus cafer",NA,"4","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Gandaki","S109958367","species","Spotted Dove","Streptopelia chinensis",NA,"6","Namuna BZCF, Kawasoti, Nepal","L12247236","P",27.61772,84.15445,"07:07:00","obsr1873499","S109958367","Traveling",20,5.36,1,1,5,14,2022
"Bagmati","S109958670","species","Alexandrine Parakeet","Psittacula eupatria",NA,"3","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Asian Koel","Eudynamys scolopaceus",NA,"1","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Baya Weaver","Ploceus philippinus",NA,"11","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Black Drongo","Dicrurus macrocercus",NA,"2","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Black-hooded Oriole","Oriolus xanthornus",NA,"3","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Brown-headed Barbet","Psilopogon zeylanicus",NA,"2","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Cattle Egret","Bubulcus ibis",NA,"5","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Chestnut-headed Bee-eater","Merops leschenaulti",NA,"2","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Chestnut-tailed Starling","Sturnia malabarica",NA,"3","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Common Myna","Acridotheres tristis",NA,"7","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Common Tailorbird","Orthotomus sutorius",NA,"4","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Coppersmith Barbet","Psilopogon haemacephalus",NA,"1","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Greater Coucal","Centropus sinensis",NA,"1","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Greater Racket-tailed Drongo","Dicrurus paradiseus",NA,"2","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","House Crow","Corvus splendens",NA,"2","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","House Swift","Apus nipalensis",NA,"7","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Indian Cuckoo","Cuculus micropterus",NA,"3","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Indian Pond-Heron","Ardeola grayii",NA,"4","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Jungle Babbler","Argya striata",NA,"8","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Jungle Myna","Acridotheres fuscus",NA,"3","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Large Cuckooshrike","Coracina macei",NA,"1","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Lineated Barbet","Psilopogon lineatus",NA,"3","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Oriental Magpie-Robin","Copsychus saularis",NA,"2","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Scaly-breasted Munia","Lonchura punctulata",NA,"4","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Plum-headed Parakeet","Psittacula cyanocephala",NA,"4","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Red-naped Ibis","Pseudibis papillosa",NA,"2","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Red-vented Bulbul","Pycnonotus cafer",NA,"9","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Rufous Treepie","Dendrocitta vagabunda",NA,"3","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","Spotted Dove","Streptopelia chinensis",NA,"6","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","White-breasted Waterhen","Amaurornis phoenicurus",NA,"2","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958670","species","White-throated Kingfisher","Halcyon smyrnensis",NA,"1","Hetauda-11, Sahid Smark Area","L17349686","P",27.4418,84.99406,"08:04:00","obsr2430979","S109958670","Traveling",30,2,1,1,5,14,2022
"Bagmati","S109958739","species","Alexandrine Parakeet","Psittacula eupatria",NA,"2","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","Ashy Drongo","Dicrurus leucophaeus",NA,"1","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","Asian Koel","Eudynamys scolopaceus",NA,"1","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","issf","Barn Swallow","Hirundo rustica",NA,"2","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","Black Drongo","Dicrurus macrocercus",NA,"1","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","issf","Black Kite","Milvus migrans",NA,"1","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","Cattle Egret","Bubulcus ibis",NA,"2","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","Chestnut-tailed Starling","Sturnia malabarica",NA,"1","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","Common Cuckoo","Cuculus canorus",NA,"2","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","Common Myna","Acridotheres tristis",NA,"12","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","Common Tailorbird","Orthotomus sutorius",NA,"3","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","Eurasian Tree Sparrow","Passer montanus",NA,"12","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","House Crow","Corvus splendens",NA,"12","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","House Swift","Apus nipalensis",NA,"6","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","Jungle Myna","Acridotheres fuscus",NA,"4","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","issf","Large-billed Crow","Corvus macrorhynchos",NA,"2","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","Oriental Magpie-Robin","Copsychus saularis",NA,"2","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","Red-rumped Swallow","Cecropis daurica",NA,"2","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","Red-vented Bulbul","Pycnonotus cafer",NA,"6","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","domestic","Rock Pigeon","Columba livia","N","X","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109958739","species","Spotted Dove","Streptopelia chinensis",NA,"1","Batsala Devi hill","L4476942","P",27.65294,85.29702,"07:45:00","obsr743555","S109958739","Traveling",180,0.8,1,1,5,14,2022
"Bagmati","S109960586","species","Asian Koel","Eudynamys scolopaceus",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Blue-capped Rock-Thrush","Monticola cinclorhyncha",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Black Kite","Milvus migrans",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Black-backed Forktail","Enicurus immaculatus",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Black-chinned Babbler","Cyanoderma pyrrhops",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Himalayan Black-lored Tit","Machlolophus xanthogenys",NA,"2","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Blue-throated Barbet","Psilopogon asiaticus",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Black-throated Tit","Aegithalos concinnus",NA,"4","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Blue Whistling-Thrush","Myophonus caeruleus",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Blue-throated Flycatcher","Cyornis rubeculoides",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Collared Owlet","Taenioptynx brodiei",NA,"2","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Common Myna","Acridotheres tristis",NA,"2","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Eurasian Tree Sparrow","Passer montanus",NA,"10","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Golden-throated Barbet","Psilopogon franklinii",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Green-backed Tit","Parus monticolus",NA,"3","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Great Barbet","Psilopogon virens",NA,"3","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Greater Coucal","Centropus sinensis",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Gray Bushchat","Saxicola ferreus",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Gray Treepie","Dendrocitta formosae",NA,"2","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Gray-headed Canary-Flycatcher","Culicicapa ceylonensis",NA,"5","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Gray-hooded Warbler","Phylloscopus xanthoschistos",NA,"2","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Hair-crested Drongo","Dicrurus hottentottus",NA,"2","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","House Crow","Corvus splendens",NA,"5","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","House Sparrow","Passer domesticus",NA,"2","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Hume's Warbler","Phylloscopus humei",NA,"3","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Indian White-eye","Zosterops palpebrosus",NA,"4","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Large-billed Crow","Corvus macrorhynchos",NA,"6","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Long-tailed Broadbill","Psarisomus dalhousiae",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Mountain Bulbul","Ixos mcclellandii",NA,"4","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Orange-bellied Leafbird","Chloropsis hardwickii",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Plumbeous Redstart","Phoenicurus fuliginosus",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Rufous Sibia","Heterophasia capistrata",NA,"2","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Scarlet Minivet","Pericrocotus speciosus",NA,"2","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Himalayan Prinia","Prinia crinigera",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Tickell's Leaf Warbler","Phylloscopus affinis",NA,"2","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Verditer Flycatcher","Eumyias thalassinus",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","Himalayan Bulbul","Pycnonotus leucogenys",NA,"1","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
"Bagmati","S109960586","species","White-crested Laughingthrush","Garrulax leucolophus",NA,"3","Shivapuri Birding","L19025373","P",27.79417,85.36325,"07:11:00","obsr2062266","S109960586","Traveling",250,4.73,3,1,5,14,2022
